Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
CaCl2,25.0,0.0755,0.1,0.0,0.15100000042650205,0.0,0.0,0.0,0.07549995857458153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22650007414702852,0.22649999999999998
CaCl2,35.0,0.0755,0.1,0.0,0.1510000005695212,0.0,0.0,0.0,0.07549996946919779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22650014858244447,0.22649999999999998
CaCl2,45.0,0.0755,0.1,0.0,0.15100000076275372,0.0,0.0,0.0,0.07549997766875591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22650023611155895,0.22649999999999998
CaCl2,70.0,0.0755,0.1,0.0,0.15100000148529466,0.0,0.0,0.0,0.0754999895059134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22650052575736998,0.22649999999999998
CaCl2,90.0,0.0755,0.1,0.0,0.1510000023223712,0.0,0.0,0.0,0.07549999422141342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2265008433210892,0.22649999999999998
CaCl2,5.0,0.3773,0.1,0.0,0.75460000258267,0.0,0.0,0.0,0.37729983350034946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131899858273572,1.1319000000000001
CaCl2,10.0,0.3773,0.1,0.0,0.7546000026626167,0.0,0.0,0.0,0.3772998396256799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1318998764450852,1.1319000000000001
CaCl2,25.0,0.3773,0.1,0.0,0.7546000031668004,0.0,0.0,0.0,0.3772998685795013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1318999716926483,1.1319000000000001
CaCl2,35.0,0.3773,0.1,0.0,0.7546000038171707,0.0,0.0,0.0,0.37729989340023146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1319000695006107,1.1319000000000001
CaCl2,45.0,0.3773,0.1,0.0,0.7546000047827705,0.0,0.0,0.0,0.37729991736865165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1319001889498843,1.1319000000000001
CaCl2,70.0,0.3773,0.1,0.0,0.7546000087251358,0.0,0.0,0.0,0.37729996016345724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1319005665115751,1.1319000000000001
CaCl2,90.0,0.3773,0.1,0.0,0.7546000135029238,0.0,0.0,0.0,0.3772999795759688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131900959180191,1.1319000000000001
CaSO4,5.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.520757542494322e-05,7.520750269179426e-05,0.0,0.0,0.0,0.0,0.0,7.922239215425322e-07,0.0,0.0,0.0,0.0,0.00030087426436551333,0.000304
CaSO4,10.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.516643054350173e-05,7.516648829026318e-05,0.0,0.0,0.0,0.0,0.0,8.332940920671114e-07,0.0,0.0,0.0,0.0,0.00030072122078606656,0.000304
CaSO4,25.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.50402713459545e-05,7.504084075508808e-05,0.0,0.0,0.0,0.0,0.0,9.5904179743268e-07,0.0,0.0,0.0,0.0,0.00030026467005209975,0.000304
CaSO4,35.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.495429064574071e-05,7.49554381886606e-05,0.0,0.0,0.0,0.0,0.0,1.0444799963348196e-06,0.0,0.0,0.0,0.0,0.00029996631307401114,0.000304
CaSO4,45.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.486708811173873e-05,7.486918710768581e-05,0.0,0.0,0.0,0.0,0.0,1.1307539362584514e-06,0.0,0.0,0.0,0.0,0.00029967595611366156,0.000304
CaSO4,70.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.464405949490383e-05,7.465220645395642e-05,0.0,0.0,0.0,0.0,0.0,1.3477642332201712e-06,0.0,0.0,0.0,0.0,0.0002989977941880088,0.000304
CaSO4,90.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.44577961901345e-05,7.447995777973575e-05,0.0,0.0,0.0,0.0,0.0,1.5200237995868112e-06,0.0,0.0,0.0,0.0,0.0002985098486911802,0.000304
