Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_NH4,m_free_Ca,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,I_eff,I_formal
CaSO4,35.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.5998704578754e-05,0.0,7.60000002031083e-05,0.0,0.0,0.0,0.0003041457475076,0.000304
CaSO4,35.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0010199858130591,0.0,0.0010200000029973,0.0,0.0,0.0,0.0040801347413191,0.00408
CaSO4,35.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.0124499086598948,0.0,0.0124500000528904,0.0,0.0,0.0,0.049800053227612,0.0498
CaSO4,45.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.599759971461855e-05,0.0,7.600000028263422e-05,0.0,0.0,0.0,0.0003042016192856,0.000304
CaSO4,45.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0010199741297941,0.0,0.0010200000042281,0.0,0.0,0.0,0.0040801783553414,0.00408
CaSO4,45.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.0124498417681221,0.0,0.0124500000781721,0.0,0.0,0.0,0.0498000322085773,0.0498
CaSO4,70.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.598982169578863e-05,0.0,7.600000056998542e-05,0.0,0.0,0.0,0.0003043959293149,0.000304
CaSO4,70.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0010198968655368,0.0,0.0010200000090066,0.0,0.0,0.0,0.004080283868019,0.00408
CaSO4,70.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.0124494610579533,0.0,0.0124500001922465,0.0,0.0,0.0,0.0497997795980766,0.0498
CaSO4,90.0,7.6e-05,0.1,0.0,0.0,0.0,0.0,7.597034978342802e-05,0.0,7.600000090032149e-05,0.0,0.0,0.0,0.0003045982454366,0.000304
CaSO4,90.0,0.00102,0.1,0.0,0.0,0.0,0.0,0.0010197231378358,0.0,0.0010200000153391,0.0,0.0,0.0,0.0040802810265381,0.00408
CaSO4,90.0,0.01245,0.1,0.0,0.0,0.0,0.0,0.0124487466399825,0.0,0.012450000373019,0.0,0.0,0.0,0.0497991570669959,0.0498
K2SO4,5.0,0.000102,0.1,0.0002040000001622,0.0,0.0,0.0,0.0001019997680898,0.0,0.0,0.0,0.0,0.0,0.0003060436889405,0.000306
K2SO4,5.0,0.00105,0.1,0.002100000001777,0.0,0.0,0.0,0.001049997931674,0.0,0.0,0.0,0.0,0.0,0.0031500428327369,0.00315
K2SO4,5.0,0.01061,0.1,0.021220000022435,0.0,0.0,0.0,0.0106099865651723,0.0,0.0,0.0,0.0,0.0,0.0318300318247564,0.03183
K2SO4,5.0,0.1048,0.1,0.2096000003558977,0.0,0.0,0.0,0.1047999513850543,0.0,0.0,0.0,0.0,0.0,0.3143999971956122,0.3144
K2SO4,5.0,0.2029,0.1,0.4058000008017601,0.0,0.0,0.0,0.2028999368055596,0.0,0.0,0.0,0.0,0.0,0.6086999836773305,0.6087
K2SO4,5.0,0.4783,0.1,0.9566000022435848,0.0,0.0,0.0,0.4782999154166299,0.0,0.0,0.0,0.0,0.0,1.4348999621366811,1.4349
K2SO4,10.0,0.000102,0.1,0.0002040000002039,0.0,0.0,0.0,0.0001019996688847,0.0,0.0,0.0,0.0,0.0,0.0003060548339083,0.000306
K2SO4,10.0,0.00105,0.1,0.0021000000022401,0.0,0.0,0.0,0.0010499970537549,0.0,0.0,0.0,0.0,0.0,0.0031500533189786,0.00315
K2SO4,10.0,0.01061,0.1,0.0212200000286593,0.0,0.0,0.0,0.0106099810969211,0.0,0.0,0.0,0.0,0.0,0.0318300371727266,0.03183
K2SO4,10.0,0.1048,0.1,0.2096000004650473,0.0,0.0,0.0,0.1047999324631689,0.0,0.0,0.0,0.0,0.0,0.3143999883113836,0.3144
K2SO4,10.0,0.2029,0.1,0.4058000010547182,0.0,0.0,0.0,0.2028999122166471,0.0,0.0,0.0,0.0,0.0,0.608699969226142,0.6087
K2SO4,10.0,0.4783,0.1,0.9566000029813206,0.0,0.0,0.0,0.478299882316708,0.0,0.0,0.0,0.0,0.0,1.4348999391124595,1.4349
K2SO4,25.0,0.000102,0.1,0.000204000000379,0.0,0.0,0.0,0.0001019990825819,0.0,0.0,0.0,0.0,0.0,0.0003061013106514,0.000306
K2SO4,25.0,0.00105,0.1,0.0021000000042125,0.0,0.0,0.0,0.0010499919303097,0.0,0.0,0.0,0.0,0.0,0.0031500952054704,0.00315
K2SO4,25.0,0.01,0.1,0.020000000052719,0.0,0.0,0.0,0.0099999525514724,0.0,0.0,0.0,0.0,0.0,0.0300000514399705,0.03
