Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
CaCl2,25.0,0.0755,0.1,0.0,0.14905178750200296,0.0,0.0,0.0,0.07361130687348855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2226632305328127,0.22649999999999998
CaCl2,35.0,0.0755,0.1,0.0,0.148887886190907,0.0,0.0,0.0,0.07344272594643556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22233080218335943,0.22649999999999998
CaCl2,45.0,0.0755,0.1,0.0,0.1486678886527702,0.0,0.0,0.0,0.0732206743622656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22188881775619537,0.22649999999999998
CaCl2,70.0,0.0755,0.1,0.0,0.14784663423235644,0.0,0.0,0.0,0.07240200989726435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22024909854703462,0.22649999999999998
CaCl2,90.0,0.0755,0.1,0.0,0.1468417751481112,0.0,0.0,0.0,0.07140587966563543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21824828648338862,0.22649999999999998
CaCl2,5.0,0.3773,0.1,0.0,0.7143181596524264,0.0,0.0,0.0,0.34215676715030807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0564750033281098,1.1319000000000001
CaCl2,10.0,0.3773,0.1,0.0,0.7149403462849198,0.0,0.0,0.0,0.3422140217384891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571544628106608,1.1319000000000001
CaCl2,25.0,0.3773,0.1,0.0,0.7142905233694633,0.0,0.0,0.0,0.340544946777846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0548356366487885,1.1319000000000001
CaCl2,35.0,0.3773,0.1,0.0,0.712365000639075,0.0,0.0,0.0,0.33826222028419695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0506274498341566,1.1319000000000001
CaCl2,45.0,0.3773,0.1,0.0,0.7095165839932497,0.0,0.0,0.0,0.3352022437603981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447191302733065,1.1319000000000001
