Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
KCl,35.0,0.5,0.1,0.5000000018508648,0.5000000018508648,1.0000000037017294e-16,1.00000000370173e-16,1.0000000037017294e-16,1.00000000370173e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,1.0000000037017294e-16,0.5000002073198607,0.5
KCl,45.0,0.5,0.1,0.5000000025757597,0.5000000025757597,1.0000000051515195e-16,1.0000000051515199e-16,1.0000000051515199e-16,1.0000000051515199e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,1.0000000051515195e-16,0.500000288517116,0.5
KCl,70.0,0.5,0.1,0.5000000051926661,0.5000000051926661,1.0000000103853321e-16,1.0000000103853325e-16,1.0000000103853321e-16,1.0000000103853325e-16,1.0000000103853321e-16,1.0000000103853321e-16,1.0000000103853325e-16,1.0000000103853321e-16,1.0000000103853321e-16,1.0000000103853321e-16,1.0000000103853321e-16,1.0000000103853321e-16,1.0000000103853321e-16,1.0000000103853321e-16,0.500000581643174,0.5
KCl,90.0,0.5,0.1,0.5000000081922883,0.5000000081922883,1.0000000163845766e-16,1.0000000163845771e-16,1.0000000163845766e-16,1.0000000163845771e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,1.0000000163845766e-16,0.5000009176381593,0.5
KCl,5.0,1.0,0.1,1.0000000011494072,1.0000000011494072,1.0000000011494072e-16,1.0000000011494077e-16,1.0000000011494072e-16,1.0000000011494077e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000011494072e-16,1.0000000649486598,1.0
KCl,10.0,1.0,0.1,1.0000000014478667,1.000000001447867,1.0000000014478668e-16,1.0000000014478673e-16,1.0000000014478668e-16,1.0000000014478673e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000014478668e-16,1.0000000818134789,1.0
KCl,25.0,1.0,0.1,1.0000000027006046,1.0000000027006046,1.0000000027006045e-16,1.000000002700605e-16,1.0000000027006045e-16,1.000000002700605e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000000027006045e-16,1.0000001526009592,1.0
KCl,35.0,1.0,0.1,1.0000000038922998,1.0000000038922998,1.0000000038923e-16,1.0000000038923003e-16,1.0000000038923e-16,1.0000000038923003e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.0000000038923e-16,1.000000219939145,1.0
KCl,45.0,1.0,0.1,1.0000000054210902,1.0000000054210902,1.0000000054210903e-16,1.0000000054210908e-16,1.0000000054210903e-16,1.0000000054210908e-16,1.0000000054210903e-16,1.0000000054210903e-16,1.0000000054210922e-16,1.0000000054210903e-16,1.0000000054210903e-16,1.0000000054210903e-16,1.0000000054210903e-16,1.0000000054210903e-16,1.0000000054210903e-16,1.0000000054210903e-16,1.0000003063253118,1.0
KCl,70.0,1.0,0.1,1.0000000109542946,1.0000000109542948,1.0000000109542947e-16,1.0000000109542952e-16,1.0000000109542947e-16,1.0000000109542952e-16,1.0000000109542947e-16,1.0000000109542947e-16,1.0000000109542952e-16,1.0000000109542947e-16,1.0000000109542947e-16,1.0000000109542947e-16,1.0000000109542947e-16,1.0000000109542947e-16,1.0000000109542947e-16,1.0000000109542947e-16,1.000000618985756,1.0
