Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
MgSO4,5.0,0.3323,0.1,1.0000000083700866e-16,1.0000000083700866e-16,1.0000000083700871e-16,0.20636012219539465,0.20636023391355074,1.0000000083700866e-16,1.0000000083700866e-16,1.0000000083700866e-16,1.0000000083700866e-16,1.0000000083700866e-16,0.12593944494048567,1.0000000083700871e-16,1.0000000083700866e-16,1.0000000083700866e-16,1.0000000083700866e-16,1.0000000083700866e-16,0.8254411768097335,1.3292
MgSO4,20.0,0.3323,0.1,1.0000000173858938e-16,1.0000000173858938e-16,1.0000000173858944e-16,0.18199641018112672,0.18199660289778666,1.0000000173858938e-16,1.0000000173858938e-16,1.0000000173858938e-16,1.0000000173858938e-16,1.0000000173858938e-16,0.15030268964161064,1.0000000173858944e-16,1.0000000173858938e-16,1.0000000173858938e-16,1.0000000173858938e-16,1.0000000173858938e-16,0.7279869911830226,1.3292
MgSO4,25.0,0.3323,0.1,1.0000000219109522e-16,1.0000000219109522e-16,1.0000000219109526e-16,0.17455350926190685,0.17455373547305053,1.0000000219109522e-16,1.0000000219109522e-16,1.0000000219109522e-16,1.0000000219109522e-16,1.0000000219109522e-16,0.15774535514268218,1.0000000219109526e-16,1.0000000219109522e-16,1.0000000219109522e-16,1.0000000219109522e-16,1.0000000219109522e-16,0.6982157056639768,1.3292
MgSO4,-10.0,0.6646,0.1,1.0000000058039393e-16,1.0000000058039393e-16,1.0000000058039398e-16,0.41646619118081457,0.416466280305864,1.0000000058039393e-16,1.0000000058039393e-16,1.0000000058039393e-16,1.0000000058039393e-16,1.0000000058039393e-16,0.24813350032151874,1.0000000058039398e-16,1.0000000058039393e-16,1.0000000058039393e-16,1.0000000058039393e-16,1.0000000058039393e-16,1.6658652651280803,2.6584
MgSO4,-6.0,0.6646,0.1,1.0000000071954122e-16,1.0000000071954122e-16,1.0000000071954127e-16,0.40171493861961766,0.401715044829119,1.0000000071954122e-16,1.0000000071954122e-16,1.0000000071954122e-16,1.0000000071954122e-16,1.0000000071954122e-16,0.2628846793068438,1.0000000071954127e-16,1.0000000071954122e-16,1.0000000071954122e-16,1.0000000071954122e-16,1.0000000071954122e-16,1.6068603662875751,2.6584
MgSO4,-3.0,0.6646,0.1,1.0000000084246458e-16,1.0000000084246458e-16,1.0000000084246462e-16,0.3909349477025324,0.39093506818621465,1.0000000084246458e-16,1.0000000084246458e-16,1.0000000084246458e-16,1.0000000084246458e-16,1.0000000084246458e-16,0.27366460525125413,1.0000000084246462e-16,1.0000000084246458e-16,1.0000000084246458e-16,1.0000000084246458e-16,1.0000000084246458e-16,1.5637404993977075,2.6584
MgSO4,-1.0,0.6646,0.1,1.0000000093440935e-16,1.0000000093440935e-16,1.0000000093440941e-16,0.38389321267426296,0.38389334339901277,1.0000000093440935e-16,1.0000000093440935e-16,1.0000000093440935e-16,1.0000000093440935e-16,1.0000000093440935e-16,0.28070629168969363,1.0000000093440941e-16,1.0000000093440935e-16,1.0000000093440935e-16,1.0000000093440935e-16,1.0000000093440935e-16,1.5355736308018317,2.6584
MgSO4,5.0,0.6646,0.1,1.0000000126602523e-16,1.0000000126602523e-16,1.0000000126602529e-16,0.3635072831169421,0.36350744819436076,1.0000000126602523e-16,1.0000000126602523e-16,1.0000000126602523e-16,1.0000000126602523e-16,1.0000000126602523e-16,0.30109204601885925,1.0000000126602529e-16,1.0000000126602523e-16,1.0000000126602523e-16,1.0000000126602523e-16,1.0000000126602523e-16,1.4540301653453178,2.6584
MgSO4,20.0,0.6646,0.1,1.0000000259815642e-16,1.0000000259815642e-16,1.0000000259815646e-16,0.31771052209580486,0.317710798230109,1.0000000259815642e-16,1.0000000259815642e-16,1.0000000259815642e-16,1.0000000259815642e-16,1.0000000259815642e-16,0.34688810265611036,1.0000000259815646e-16,1.0000000259815642e-16,1.0000000259815642e-16,1.0000000259815642e-16,1.0000000259815642e-16,1.2708440827901553,2.6584
MgSO4,25.0,0.6646,0.1,1.0000000326548054e-16,1.0000000326548054e-16,1.0000000326548058e-16,0.3041152946301379,0.3041156159293307,1.0000000326548054e-16,1.0000000326548054e-16,1.0000000326548054e-16,1.0000000326548054e-16,1.0000000326548054e-16,0.36048297679186203,1.0000000326548058e-16,1.0000000326548054e-16,1.0000000326548054e-16,1.0000000326548054e-16,1.0000000326548054e-16,1.216463633663652,2.6584
MgSO4,-10.0,0.997,0.1,1.0000000062565183e-16,1.0000000062565183e-16,1.0000000062565188e-16,0.1421472581016272,0.14214729025097528,1.0000000062565183e-16,1.0000000062565183e-16,1.0000000062565183e-16,1.0000000062565183e-16,1.0000000062565183e-16,0.8548524104028599,1.0000000062565188e-16,1.0000000062565183e-16,1.0000000062565183e-16,1.0000000062565183e-16,1.0000000062565183e-16,0.5685894439808757,3.988
MgSO4,-6.0,0.997,0.1,1.0000000092775903e-16,1.0000000092775903e-16,1.0000000092775907e-16,0.5491410627389205,0.5491412057169504,1.0000000092775903e-16,1.0000000092775903e-16,1.0000000092775903e-16,1.0000000092775903e-16,1.0000000092775903e-16,0.44785844164798577,1.0000000092775907e-16,1.0000000092775903e-16,1.0000000092775903e-16,1.0000000092775903e-16,1.0000000092775903e-16,2.1965650518756794,3.988
MgSO4,-3.0,0.997,0.1,1.000000010828444e-16,1.000000010828444e-16,1.0000000108284446e-16,0.5336011784092753,0.5336013396262225,1.000000010828444e-16,1.000000010828444e-16,1.000000010828444e-16,1.000000010828444e-16,1.000000010828444e-16,0.46339824349746017,1.0000000108284446e-16,1.000000010828444e-16,1.000000010828444e-16,1.000000010828444e-16,1.000000010828444e-16,2.1344056371169646,3.988
MgSO4,-1.0,0.997,0.1,1.0000000119867053e-16,1.0000000119867053e-16,1.0000000119867057e-16,0.5235104387814756,0.5235106130288582,1.0000000119867053e-16,1.0000000119867053e-16,1.0000000119867053e-16,1.0000000119867053e-16,1.0000000119867053e-16,0.4734889215430552,1.0000000119867057e-16,1.0000000119867053e-16,1.0000000119867053e-16,1.0000000119867053e-16,1.0000000119867053e-16,2.094042768957329,3.988
MgSO4,5.0,0.997,0.1,1.0000000161552968e-16,1.0000000161552968e-16,1.0000000161552972e-16,0.4945480818381949,0.49454829951905993,1.0000000161552968e-16,1.0000000161552968e-16,1.0000000161552968e-16,1.0000000161552968e-16,1.0000000161552968e-16,0.5024510569304381,1.0000000161552972e-16,1.0000000161552968e-16,1.0000000161552968e-16,1.0000000161552968e-16,1.0000000161552968e-16,1.9781936594339187,3.988
MgSO4,20.0,0.997,0.1,1.0000000328349352e-16,1.0000000328349352e-16,1.0000000328349355e-16,0.43068084225433184,0.4306811984263482,1.0000000328349352e-16,1.0000000328349352e-16,1.0000000328349352e-16,1.0000000328349352e-16,1.0000000328349352e-16,0.5663174101715819,1.0000000328349355e-16,1.0000000328349352e-16,1.0000000328349352e-16,1.0000000328349352e-16,1.0000000328349352e-16,1.7227259039043734,3.988
MgSO4,25.0,0.997,0.1,1.0000000411739414e-16,1.0000000411739414e-16,1.0000000411739418e-16,0.4120000472619232,0.41200045922979395,1.0000000411739414e-16,1.0000000411739414e-16,1.0000000411739414e-16,1.0000000411739414e-16,1.0000000411739414e-16,0.5849977618181426,1.0000000411739418e-16,1.0000000411739414e-16,1.0000000411739414e-16,1.0000000411739414e-16,1.0000000411739414e-16,1.648003298393145,3.988
MgSO4,-10.0,1.4124,0.1,1.0000000093950243e-16,1.0000000093950243e-16,1.000000009395025e-16,0.734230297073127,0.7342304599559896,1.0000000093950243e-16,1.0000000093950243e-16,1.0000000093950243e-16,1.0000000093950243e-16,1.0000000093950243e-16,0.6781692008256387,1.000000009395025e-16,1.0000000093950243e-16,1.0000000093950243e-16,1.0000000093950243e-16,1.0000000093950243e-16,2.9369220355404977,5.6496
MgSO4,-6.0,1.4124,0.1,1.0000000115404229e-16,1.0000000115404229e-16,1.0000000115404233e-16,0.7055497489735281,0.7055499397268871,1.0000000115404229e-16,1.0000000115404229e-16,1.0000000115404229e-16,1.0000000115404229e-16,1.0000000115404229e-16,0.7068496347430047,1.0000000115404233e-16,1.0000000115404229e-16,1.0000000115404229e-16,1.0000000115404229e-16,1.0000000115404229e-16,2.8222000179660434,5.6496
MgSO4,-3.0,1.4124,0.1,1.0000000134267941e-16,1.0000000134267941e-16,1.0000000134267946e-16,0.6849190373378422,0.684919251095199,1.0000000134267941e-16,1.0000000134267941e-16,1.0000000134267941e-16,1.0000000134267941e-16,1.0000000134267941e-16,0.7274802460348506,1.0000000134267946e-16,1.0000000134267941e-16,1.0000000134267941e-16,1.0000000134267941e-16,1.0000000134267941e-16,2.7396773221366253,5.6496
MgSO4,-1.0,1.4124,0.1,1.0000000148335943e-16,1.0000000148335943e-16,1.0000000148335946e-16,0.6715821325021103,0.671582362630701,1.0000000148335943e-16,1.0000000148335943e-16,1.0000000148335943e-16,1.0000000148335943e-16,1.0000000148335943e-16,0.7408170760614158,1.0000000148335946e-16,1.0000000148335943e-16,1.0000000148335943e-16,1.0000000148335943e-16,1.0000000148335943e-16,2.6863298136223035,5.6496
MgSO4,5.0,1.4124,0.1,1.0000000198862354e-16,1.0000000198862354e-16,1.0000000198862359e-16,0.6335453794679734,0.6335456638532764,1.0000000198862354e-16,1.0000000198862354e-16,1.0000000198862354e-16,1.0000000198862354e-16,1.0000000198862354e-16,0.7788535605289996,1.0000000198862359e-16,1.0000000198862354e-16,1.0000000198862354e-16,1.0000000198862354e-16,1.0000000198862354e-16,2.534183190452205,5.6496
MgSO4,20.0,1.4124,0.1,1.0000000400232312e-16,1.0000000400232312e-16,1.000000040023232e-16,0.550787937720915,0.5507883930024725,1.0000000400232312e-16,1.0000000400232312e-16,1.0000000400232312e-16,1.0000000400232312e-16,1.0000000400232312e-16,0.8616099325365533,1.000000040023232e-16,1.0000000400232312e-16,1.0000000400232312e-16,1.0000000400232312e-16,1.0000000400232312e-16,2.2031548829849315,5.6496
MgSO4,25.0,1.4124,0.1,1.0000000500691603e-16,1.0000000500691603e-16,1.0000000500691608e-16,0.5268366582863934,0.5268371818621223,1.0000000500691603e-16,1.0000000500691603e-16,1.0000000500691603e-16,1.0000000500691603e-16,1.0000000500691603e-16,0.8855606782815841,1.0000000500691608e-16,1.0000000500691603e-16,1.0000000500691603e-16,1.0000000500691603e-16,1.0000000500691603e-16,2.107350459446698,5.6496
MgSO4,-10.0,1.6616,0.1,1.0000000104238252e-16,1.0000000104238252e-16,1.0000000104238258e-16,0.8206646656309934,0.8206648547381986,1.0000000104238252e-16,1.0000000104238252e-16,1.0000000104238252e-16,1.0000000104238252e-16,1.0000000104238252e-16,0.8409347784621646,1.0000000104238258e-16,1.0000000104238252e-16,1.0000000104238252e-16,1.0000000104238252e-16,1.0000000104238252e-16,3.2826596193254924,6.6464
MgSO4,-6.0,1.6616,0.1,1.0000000127732704e-16,1.0000000127732704e-16,1.0000000127732709e-16,0.7881952407401086,0.7881954612027204,1.0000000127732704e-16,1.0000000127732704e-16,1.0000000127732704e-16,1.0000000127732704e-16,1.0000000127732704e-16,0.8734040785263264,1.0000000127732709e-16,1.0000000127732704e-16,1.0000000127732704e-16,1.0000000127732704e-16,1.0000000127732704e-16,3.152782112881578,6.6464
MgSO4,-3.0,1.6616,0.1,1.0000000148366998e-16,1.0000000148366998e-16,1.0000000148367003e-16,0.7649028993523006,0.7649031456222811,1.0000000148366998e-16,1.0000000148366998e-16,1.0000000148366998e-16,1.0000000148366998e-16,1.0000000148366998e-16,0.8966963103386114,1.0000000148367003e-16,1.0000000148366998e-16,1.0000000148366998e-16,1.0000000148366998e-16,1.0000000148366998e-16,3.0596129134782353,6.6464
MgSO4,-1.0,1.6616,0.1,1.0000000163744303e-16,1.0000000163744303e-16,1.0000000163744307e-16,0.7498721452096025,0.7498724098116273,1.0000000163744303e-16,1.0000000163744303e-16,1.0000000163744303e-16,1.0000000163744303e-16,1.0000000163744303e-16,0.9117269828482926,1.0000000163744307e-16,1.0000000163744303e-16,1.0000000163744303e-16,1.0000000163744303e-16,1.0000000163744303e-16,2.999490018925133,6.6464
MgSO4,5.0,1.6616,0.1,1.0000000164728291e-16,1.0000000164728291e-16,1.0000000164728296e-16,0.14951720866782944,0.149517272307884,1.0000000164728291e-16,1.0000000164728291e-16,1.0000000164728291e-16,1.0000000164728291e-16,1.0000000164728291e-16,1.5120819256100944,1.0000000164728296e-16,1.0000000164728291e-16,1.0000000164728291e-16,1.0000000164728291e-16,1.0000000164728291e-16,0.5980698762958572,6.6464
MgSO4,20.0,1.6616,0.1,1.0000000438352534e-16,1.0000000438352534e-16,1.0000000438352539e-16,0.6145686947815855,0.6145692096898947,1.0000000438352534e-16,1.0000000438352534e-16,1.0000000438352534e-16,1.0000000438352534e-16,1.0000000438352534e-16,1.047028976896386,1.0000000438352539e-16,1.0000000438352534e-16,1.0000000438352534e-16,1.0000000438352534e-16,1.0000000438352534e-16,2.458278242072039,6.6464
MgSO4,25.0,1.6616,0.1,1.0000000547699481e-16,1.0000000547699481e-16,1.0000000547699485e-16,0.5878948753291279,0.5878954657588461,1.0000000547699481e-16,1.0000000547699481e-16,1.0000000547699481e-16,1.0000000547699481e-16,1.0000000547699481e-16,1.073702216568534,1.0000000547699485e-16,1.0000000547699481e-16,1.0000000547699481e-16,1.0000000547699481e-16,1.0000000547699481e-16,2.3515837222485554,6.6464
MgSO4,22.0,0.8343097362503598,200.0,1.000000027945282e-16,1.000000027945282e-16,1.0000000279452824e-16,0.48327568112486263,0.4832767093694732,1.0000000279452824e-16,1.000000027945282e-16,1.000000027945282e-16,1.000000027945282e-16,1.000000027945282e-16,0.35103258800287784,1.000000027945282e-16,1.000000027945282e-16,1.000000027945282e-16,1.000000027945282e-16,1.000000027945282e-16,1.9331063321255577,3.337238945001439
MgSO4,22.0,0.7821633395692291,500.0,1.0000000386369567e-16,1.0000000386369567e-16,1.0000000386369567e-16,0.5997728616170529,0.5997749438399554,1.0000000386369575e-16,1.0000000386369567e-16,1.0000000386369567e-16,1.0000000386369567e-16,1.0000000386369575e-16,0.18238840198564835,1.0000000386369567e-16,1.0000000386369567e-16,1.0000000386369567e-16,1.0000000386369567e-16,1.0000000386369567e-16,2.3990977555053146,3.1286533582769165
MgSO4,22.0,0.7464473881251529,800.0,1.0000000257110522e-16,1.0000000257110522e-16,1.0000000257110522e-16,0.6739995966745169,0.6740010144055919,1.000000025711053e-16,1.0000000257110522e-16,1.0000000257110522e-16,1.0000000257110522e-16,1.000000025711053e-16,0.0724463925871147,1.0000000257110522e-16,1.0000000257110522e-16,1.0000000257110522e-16,1.0000000257110522e-16,1.0000000257110522e-16,2.69600264928346,2.9857895525006115
MgSO4,22.0,0.7280462078668031,1000.0,1.0000000197030195e-16,1.0000000197030195e-16,1.0000000197030195e-16,0.690919607162446,0.6909206973876645,1.0000000197030199e-16,1.0000000197030195e-16,1.0000000197030195e-16,1.0000000197030195e-16,1.0000000197030199e-16,0.03712552480629092,1.0000000197030195e-16,1.0000000197030195e-16,1.0000000197030195e-16,1.0000000197030195e-16,1.0000000197030195e-16,2.7636817027403016,2.9121848314672123
MgSO4,15.0,0.8320375991142251,200.0,1.000000021355704e-16,1.000000021355704e-16,1.0000000213557047e-16,0.5315062584563257,0.531507134003005,1.0000000213557047e-16,1.000000021355704e-16,1.000000021355704e-16,1.000000021355704e-16,1.000000021355704e-16,0.3005302080652374,1.000000021355704e-16,1.000000021355704e-16,1.000000021355704e-16,1.000000021355704e-16,1.000000021355704e-16,2.126027970293003,3.3281503964569006
MgSO4,15.0,0.7798226786031666,500.0,1.0000000329193792e-16,1.0000000329193792e-16,1.0000000329193792e-16,0.6663210507423103,0.6663228568253727,1.0000000329193797e-16,1.0000000329193797e-16,1.0000000329193792e-16,1.0000000329193792e-16,1.0000000329193797e-16,0.11349983842088492,1.0000000329193792e-16,1.0000000329193792e-16,1.0000000329193792e-16,1.0000000329193792e-16,1.0000000329193792e-16,2.6652896423655648,3.1192907144126663
MgSO4,15.0,0.7443778527041977,800.0,1.0000000219564637e-16,1.0000000219564637e-16,1.0000000219564637e-16,0.7157536274723242,0.7157548447053423,1.0000000219564642e-16,1.0000000219564637e-16,1.0000000219564637e-16,1.0000000219564637e-16,1.0000000219564642e-16,0.028623024269815545,1.0000000219564637e-16,1.0000000219564637e-16,1.0000000219564637e-16,1.0000000219564637e-16,1.0000000219564637e-16,2.8630181630755676,2.9775114108167906
MgSO4,10.0,0.8304778050757311,200.0,1.000000017655473e-16,1.000000017655473e-16,1.0000000176554735e-16,0.5700833568734921,0.5700841318052384,1.0000000176554735e-16,1.000000017655473e-16,1.000000017655473e-16,1.000000017655473e-16,1.000000017655473e-16,0.26039350528444494,1.000000017655473e-16,1.000000017655473e-16,1.000000017655473e-16,1.000000017655473e-16,1.000000017655473e-16,2.2803359573459714,3.3219112203029244
MgSO4,10.0,0.7783839618099738,500.0,1.0000000187465391e-16,1.0000000187465391e-16,1.0000000187465391e-16,0.3616612578423838,0.3616622776249727,1.0000000187465391e-16,1.0000000187465391e-16,1.0000000187465391e-16,1.0000000187465391e-16,1.0000000187465397e-16,0.41672168114042873,1.0000000187465397e-16,1.0000000187465391e-16,1.0000000187465391e-16,1.0000000187465391e-16,1.0000000187465391e-16,1.4466481114841747,3.1135358472398953
MgSO4,10.0,0.7431291644610297,800.0,1.0000000200996723e-16,1.0000000200996723e-16,1.0000000200996723e-16,0.7310589801044826,0.7310600954481811,1.0000000200996727e-16,1.0000000200996723e-16,1.0000000200996723e-16,1.0000000200996723e-16,1.0000000200996727e-16,0.01206908392739301,1.0000000200996723e-16,1.0000000200996723e-16,1.0000000200996723e-16,1.0000000200996723e-16,1.0000000200996723e-16,2.9242392667620867,2.972516657844119
MgSO4,5.0,0.829078982,200.0,1.000000014623791e-16,1.000000014623791e-16,1.0000000146237915e-16,0.6118804670547215,0.6118811486391013,1.0000000146237915e-16,1.000000014623791e-16,1.000000014623791e-16,1.000000014623791e-16,1.000000014623791e-16,0.21719772892141323,1.000000014623791e-16,1.000000014623791e-16,1.000000014623791e-16,1.000000014623791e-16,1.000000014623791e-16,2.4475240430989618,3.316315928
MgSO4,5.0,0.7770186821706322,500.0,1.0000000271023514e-16,1.0000000271023514e-16,1.0000000271023518e-16,0.7377255983784218,0.7377270995103736,1.0000000271023518e-16,1.0000000271023514e-16,1.0000000271023514e-16,1.0000000271023514e-16,1.0000000271023514e-16,0.039291602008745645,1.0000000271023514e-16,1.0000000271023514e-16,1.0000000271023514e-16,1.0000000271023514e-16,1.0000000271023514e-16,2.9509069001265837,3.1080747286825288
MgSO4,0.0,0.8277621917029147,200.0,1.0000000081048177e-16,1.0000000081048177e-16,1.000000008104818e-16,0.24008726584001036,0.24008754689564102,1.0000000081048177e-16,1.0000000081048177e-16,1.0000000081048177e-16,1.0000000081048177e-16,1.0000000081048177e-16,0.5876744893306082,1.000000008104818e-16,1.0000000081048177e-16,1.0000000081048177e-16,1.0000000081048177e-16,1.0000000081048177e-16,0.9603500753390628,3.3110487668116586
MgSO4,0.0,0.7757940189615478,500.0,1.000000025289127e-16,1.000000025289127e-16,1.0000000252891277e-16,0.7576049713465627,0.7576063740190626,1.0000000252891277e-16,1.000000025289127e-16,1.000000025289127e-16,1.000000025289127e-16,1.000000025289127e-16,0.018187663931052672,1.000000025289127e-16,1.000000025289127e-16,1.000000025289127e-16,1.000000025289127e-16,1.000000025289127e-16,3.030424094435018,3.103176075846191
MgSO4,-5.0,0.8266037864625893,200.0,1.0000000100743767e-16,1.0000000100743767e-16,1.0000000100743772e-16,0.7007601736795147,0.7007606892052711,1.0000000100743772e-16,1.0000000100743767e-16,1.0000000100743767e-16,1.0000000100743767e-16,1.0000000100743767e-16,0.1258430658705091,1.0000000100743767e-16,1.0000000100743767e-16,1.0000000100743767e-16,1.0000000100743767e-16,1.0000000100743767e-16,2.8030422849601004,3.306415145850357
MgSO4,-5.0,0.7747764113329731,500.0,1.0000000246789314e-16,1.0000000246789314e-16,1.0000000246789317e-16,0.7679991802716785,0.7680005498260496,1.0000000246789317e-16,1.0000000246789314e-16,1.0000000246789314e-16,1.0000000246789314e-16,1.0000000246789314e-16,0.006775880428070124,1.0000000246789314e-16,1.0000000246789314e-16,1.0000000246789314e-16,1.0000000246789314e-16,1.0000000246789314e-16,3.0720008300295736,3.0991056453318926
MgSO4,-10.0,0.8257563477987467,200.0,1.0000000083624403e-16,1.0000000083624403e-16,1.0000000083624407e-16,0.743266086676458,0.7432665288076635,1.0000000083624407e-16,1.0000000083624403e-16,1.0000000083624403e-16,1.0000000083624403e-16,1.0000000083624403e-16,0.08248980566552515,1.0000000083624403e-16,1.0000000083624403e-16,1.0000000083624403e-16,1.0000000083624403e-16,1.0000000083624403e-16,2.9730656951356633,3.303025391194987
MgSO4,-10.0,0.7739642453187681,500.0,1.0000000262521586e-16,1.0000000262521586e-16,1.0000000262521591e-16,0.7720700184480621,0.7720714755437692,1.0000000262521591e-16,1.0000000262521586e-16,1.0000000262521586e-16,1.0000000262521586e-16,1.0000000262521586e-16,0.0018927900416571696,1.0000000262521586e-16,1.0000000262521586e-16,1.0000000262521586e-16,1.0000000262521586e-16,1.0000000262521586e-16,3.0882844451416744,3.0958569812750723
MgSO4,-15.0,0.8251411193408457,200.0,1.000000006932016e-16,1.000000006932016e-16,1.0000000069320163e-16,0.779384682117021,0.779385057286069,1.0000000069320163e-16,1.000000006932016e-16,1.000000006932016e-16,1.000000006932016e-16,1.000000006932016e-16,0.04575605886685731,1.000000006932016e-16,1.000000006932016e-16,1.000000006932016e-16,1.000000006932016e-16,1.000000006932016e-16,3.1175398635761615,3.3005644773633827
MgSO4,-20.0,0.8248338487651161,200.0,1.0000000057578885e-16,1.0000000057578885e-16,1.0000000057578892e-16,0.8052195699788712,0.8052198862404283,1.0000000057578892e-16,1.0000000057578885e-16,1.0000000057578885e-16,1.0000000057578885e-16,1.0000000057578885e-16,0.019613964139428293,1.0000000057578885e-16,1.0000000057578885e-16,1.0000000057578885e-16,1.0000000057578885e-16,1.0000000057578885e-16,3.220879232037211,3.2993353950604645
MgSO4,22.0,0.009729554,70.77725,1.000000003702217e-16,1.000000003702217e-16,1.0000000037022174e-16,0.008272793347897411,0.008272857636540922,1.0000000037022174e-16,1.000000003702217e-16,1.000000003702217e-16,1.000000003702217e-16,1.000000003702217e-16,0.0014566641959266509,1.000000003702217e-16,1.000000003702217e-16,1.000000003702217e-16,1.000000003702217e-16,1.000000003702217e-16,0.03309150746492566,0.038918216
