Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
MgSO4,5.0,0.3323,0.1,1.0000000048621755e-16,1.0000000048621755e-16,1.0000000048621758e-16,0.08956542014407963,0.08956549480443686,1.0000000048621758e-16,1.0000000048621755e-16,1.0000000048621755e-16,1.0000000048621755e-16,1.0000000048621755e-16,0.2427343445963252,1.0000000048621755e-16,1.0000000048621755e-16,1.0000000048621755e-16,1.0000000048621755e-16,1.0000000048621755e-16,0.3582620997779992,1.3292
MgSO4,20.0,0.3323,0.1,1.0000000095187087e-16,1.0000000095187087e-16,1.0000000095187091e-16,0.07199813908254767,0.07199826700601404,1.0000000095187091e-16,1.0000000095187087e-16,1.0000000095187087e-16,1.0000000095187087e-16,1.0000000095187087e-16,0.26030140154395337,1.0000000095187087e-16,1.0000000095187087e-16,1.0000000095187087e-16,1.0000000095187087e-16,1.0000000095187087e-16,0.28799334052463343,1.3292
MgSO4,25.0,0.3323,0.1,1.0000000117756591e-16,1.0000000117756591e-16,1.0000000117756598e-16,0.06719390786725593,0.06719405810375133,1.0000000117756598e-16,1.0000000117756591e-16,1.0000000117756591e-16,1.0000000117756591e-16,1.0000000117756591e-16,0.2651055233973616,1.0000000117756591e-16,1.0000000117756591e-16,1.0000000117756591e-16,1.0000000117756591e-16,1.0000000117756591e-16,0.26877658556431394,1.3292
MgSO4,-10.0,0.6646,0.1,1.0000000032907622e-16,1.0000000032907622e-16,1.0000000032907628e-16,0.19272463306142548,0.192724684843685,1.0000000032907622e-16,1.0000000032907622e-16,1.0000000032907622e-16,1.0000000032907622e-16,1.0000000032907622e-16,0.47187519972300135,1.0000000032907628e-16,1.0000000032907622e-16,1.0000000032907622e-16,1.0000000032907622e-16,1.0000000032907622e-16,0.7708988184679894,2.6584
MgSO4,-6.0,0.6646,0.1,1.0000000040166613e-16,1.0000000040166613e-16,1.0000000040166618e-16,0.18080319414019597,0.18080325550697943,1.0000000040166613e-16,1.0000000040166613e-16,1.0000000040166613e-16,1.0000000040166613e-16,1.0000000040166613e-16,0.4837966024151583,1.0000000040166618e-16,1.0000000040166613e-16,1.0000000040166613e-16,1.0000000040166613e-16,1.0000000040166613e-16,0.7232131222440275,2.6584
MgSO4,-3.0,0.6646,0.1,1.0000000046503542e-16,1.0000000046503542e-16,1.0000000046503547e-16,0.17245950332409535,0.17245957271099668,1.0000000046503542e-16,1.0000000046503542e-16,1.0000000046503542e-16,1.0000000046503542e-16,1.0000000046503542e-16,0.4921402616394469,1.0000000046503547e-16,1.0000000046503542e-16,1.0000000046503542e-16,1.0000000046503542e-16,1.0000000046503542e-16,0.6898384101937552,2.6584
MgSO4,-1.0,0.6646,0.1,1.0000000051204284e-16,1.0000000051204284e-16,1.0000000051204291e-16,0.16716679232092527,0.16716686747109613,1.0000000051204284e-16,1.0000000051204284e-16,1.0000000051204284e-16,1.0000000051204284e-16,1.0000000051204284e-16,0.49743294921985654,1.0000000051204291e-16,1.0000000051204284e-16,1.0000000051204284e-16,1.0000000051204284e-16,1.0000000051204284e-16,0.6686676037996603,2.6584
MgSO4,5.0,0.6646,0.1,1.0000000067931947e-16,1.0000000067931947e-16,1.000000006793195e-16,0.1524986409240562,0.15249873547398576,1.0000000067931947e-16,1.0000000067931947e-16,1.0000000067931947e-16,1.0000000067931947e-16,1.0000000067931947e-16,0.5121010172916025,1.000000006793195e-16,1.0000000067931947e-16,1.0000000067931947e-16,1.0000000067931947e-16,1.0000000067931947e-16,0.6099951298606281,2.6584
MgSO4,20.0,0.6646,0.1,1.0000000132825689e-16,1.0000000132825689e-16,1.0000000132825693e-16,0.12267961560371747,0.12267977366256595,1.0000000132825689e-16,1.0000000132825689e-16,1.0000000132825689e-16,1.0000000132825689e-16,1.0000000132825689e-16,0.5419197187007659,1.0000000132825693e-16,1.0000000132825689e-16,1.0000000132825689e-16,1.0000000132825689e-16,1.0000000132825689e-16,0.49071951579771533,2.6584
MgSO4,25.0,0.6646,0.1,1.0000000164439236e-16,1.0000000164439236e-16,1.0000000164439241e-16,0.11456089283745091,0.1145610770553356,1.0000000164439236e-16,1.0000000164439236e-16,1.0000000164439236e-16,1.0000000164439236e-16,1.0000000164439236e-16,0.5500382830582962,1.0000000164439241e-16,1.0000000164439236e-16,1.0000000164439236e-16,1.0000000164439236e-16,1.0000000164439236e-16,0.45824485252556546,2.6584
MgSO4,-10.0,0.997,0.1,1.0000000040421907e-16,1.0000000040421907e-16,1.000000004042191e-16,0.2595371670081213,0.25953722892671116,1.0000000040421907e-16,1.0000000040421907e-16,1.0000000040421907e-16,1.0000000040421907e-16,1.0000000040421907e-16,0.7374626247837932,1.000000004042191e-16,1.0000000040421907e-16,1.0000000040421907e-16,1.0000000040421907e-16,1.0000000040421907e-16,1.0381490162363853,3.988
MgSO4,-6.0,0.997,0.1,1.0000000049255093e-16,1.0000000049255093e-16,1.0000000049255098e-16,0.2435707471407437,0.2435708201136,1.0000000049255093e-16,1.0000000049255093e-16,1.0000000049255093e-16,1.0000000049255093e-16,1.0000000049255093e-16,0.753428999881887,1.0000000049255098e-16,1.0000000049255093e-16,1.0000000049255093e-16,1.0000000049255093e-16,1.0000000049255093e-16,0.9742834079050793,3.988
MgSO4,-3.0,0.997,0.1,1.0000000056966313e-16,1.0000000056966313e-16,1.0000000056966318e-16,0.23241269294480743,0.2324127751282366,1.0000000056966313e-16,1.0000000056966313e-16,1.0000000056966313e-16,1.0000000056966313e-16,1.0000000056966313e-16,0.7645870150434518,1.0000000056966318e-16,1.0000000056966313e-16,1.0000000056966313e-16,1.0000000056966313e-16,1.0000000056966313e-16,0.929651252344536,3.988
MgSO4,-1.0,0.997,0.1,1.0000000062687237e-16,1.0000000062687237e-16,1.0000000062687241e-16,0.2253409761690276,0.2253410649515454,1.0000000062687237e-16,1.0000000062687237e-16,1.0000000062687237e-16,1.0000000062687237e-16,1.0000000062687237e-16,0.7716587028786258,1.0000000062687241e-16,1.0000000062687237e-16,1.0000000062687237e-16,1.0000000062687237e-16,1.0000000062687237e-16,0.901364430194292,3.988
MgSO4,5.0,0.997,0.1,1.0000000083054196e-16,1.0000000083054196e-16,1.0000000083054201e-16,0.20576397224405732,0.2057640831351087,1.0000000083054196e-16,1.0000000083054196e-16,1.0000000083054196e-16,1.0000000083054196e-16,1.0000000083054196e-16,0.7912356038359475,1.0000000083054201e-16,1.0000000083054196e-16,1.0000000083054196e-16,1.0000000083054196e-16,1.0000000083054196e-16,0.8230565717607522,3.988
MgSO4,20.0,0.997,0.1,1.0000000162245599e-16,1.0000000162245599e-16,1.0000000162245605e-16,0.1660322888522656,0.1660324712671227,1.0000000162245599e-16,1.0000000162245599e-16,1.0000000162245599e-16,1.0000000162245599e-16,1.0000000162245599e-16,0.8309668865562652,1.0000000162245605e-16,1.0000000162245599e-16,1.0000000162245599e-16,1.0000000162245599e-16,1.0000000162245599e-16,0.6641304208027144,3.988
MgSO4,25.0,0.997,0.1,1.0000000200927138e-16,1.0000000200927138e-16,1.0000000200927143e-16,0.1552228860153817,0.15522309760233677,1.0000000200927138e-16,1.0000000200927138e-16,1.0000000200927138e-16,1.0000000200927138e-16,1.0000000200927138e-16,0.8417760931863318,1.0000000200927143e-16,1.0000000200927138e-16,1.0000000200927138e-16,1.0000000200927138e-16,1.0000000200927138e-16,0.6208930825059732,3.988
MgSO4,-10.0,1.4124,0.1,1.0000000033380536e-16,1.0000000033380536e-16,1.000000003338054e-16,0.07089076771175797,0.07089079757727944,1.0000000033380536e-16,1.0000000033380536e-16,1.0000000033380536e-16,1.0000000033380536e-16,1.0000000033380536e-16,1.3415090616544285,1.000000003338054e-16,1.0000000033380536e-16,1.0000000033380536e-16,1.0000000033380536e-16,1.0000000033380536e-16,0.28356331586080324,5.6496
MgSO4,-6.0,1.4124,0.1,1.0000000058749247e-16,1.0000000058749247e-16,1.0000000058749252e-16,0.31142713778082937,0.31142722387183114,1.0000000058749247e-16,1.0000000058749247e-16,1.0000000058749247e-16,1.0000000058749247e-16,1.0000000058749247e-16,1.1009725585398527,1.0000000058749252e-16,1.0000000058749247e-16,1.0000000058749247e-16,1.0000000058749247e-16,1.0000000058749247e-16,1.2457090494001628,5.6496
MgSO4,-3.0,1.4124,0.1,1.0000000067885431e-16,1.0000000067885431e-16,1.0000000067885437e-16,0.29734909286876055,0.2973491894659309,1.0000000067885431e-16,1.0000000067885431e-16,1.0000000067885431e-16,1.0000000067885431e-16,1.0000000067885431e-16,1.1150505568431108,1.0000000067885437e-16,1.0000000067885431e-16,1.0000000067885431e-16,1.0000000067885431e-16,1.0000000067885431e-16,1.189396941475733,5.6496
MgSO4,-1.0,1.4124,0.1,1.0000000074664157e-16,1.0000000074664157e-16,1.0000000074664162e-16,0.2884301952555102,0.2884302993607242,1.0000000074664157e-16,1.0000000074664157e-16,1.0000000074664157e-16,1.0000000074664157e-16,1.0000000074664157e-16,1.1239694198992727,1.0000000074664162e-16,1.0000000074664157e-16,1.0000000074664157e-16,1.0000000074664157e-16,1.0000000074664157e-16,1.153721403664951,5.6496
MgSO4,5.0,1.4124,0.1,1.0000000098805008e-16,1.0000000098805008e-16,1.0000000098805012e-16,0.26374945246706455,0.2637495816245722,1.0000000098805008e-16,1.0000000098805008e-16,1.0000000098805008e-16,1.0000000098805008e-16,1.0000000098805008e-16,1.1486500397196753,1.0000000098805012e-16,1.0000000098805008e-16,1.0000000098805008e-16,1.0000000098805008e-16,1.0000000098805008e-16,1.0549986166125005,5.6496
MgSO4,20.0,1.4124,0.1,1.0000000192835659e-16,1.0000000192835659e-16,1.0000000192835664e-16,0.21367222633527233,0.2136724357398782,1.0000000192835659e-16,1.0000000192835659e-16,1.0000000192835659e-16,1.0000000192835659e-16,1.0000000192835659e-16,1.198726786921207,1.0000000192835664e-16,1.0000000192835659e-16,1.0000000192835659e-16,1.0000000192835659e-16,1.0000000192835659e-16,0.854690394508089,5.6496
MgSO4,25.0,1.4124,0.1,1.0000000238861013e-16,1.0000000238861013e-16,1.0000000238861016e-16,0.20004334139970928,0.2000435832733972,1.0000000238861013e-16,1.0000000238861013e-16,1.0000000238861013e-16,1.0000000238861013e-16,1.0000000238861013e-16,1.2123554370635234,1.0000000238861016e-16,1.0000000238861013e-16,1.0000000238861013e-16,1.0000000238861013e-16,1.0000000238861013e-16,0.80017517517332,5.6496
MgSO4,-10.0,1.6616,0.1,1.0000000052453928e-16,1.0000000052453928e-16,1.0000000052453931e-16,0.37037360305303013,0.3703736830267351,1.0000000052453928e-16,1.0000000052453928e-16,1.0000000052453928e-16,1.0000000052453928e-16,1.0000000052453928e-16,1.2912261248783166,1.0000000052453931e-16,1.0000000052453928e-16,1.0000000052453928e-16,1.0000000052453928e-16,1.0000000052453928e-16,1.4814948633114478,6.6464
MgSO4,-6.0,1.6616,0.1,1.0000000063779611e-16,1.0000000063779611e-16,1.0000000063779618e-16,0.34802917755922963,0.34802927107229886,1.0000000063779611e-16,1.0000000063779611e-16,1.0000000063779611e-16,1.0000000063779611e-16,1.0000000063779611e-16,1.3135704924184057,1.0000000063779618e-16,1.0000000063779611e-16,1.0000000063779611e-16,1.0000000063779611e-16,1.0000000063779611e-16,1.3921172512795492,6.6464
