Salt,Temperature_C,Molality_molkg,Pressure_MPa,m_free_K,m_free_Cl,m_free_Na,m_free_Mg,m_free_SO4,m_free_Ca,m_free_NH4,m_free_CO3,m_pair_KSO4,m_pair_NaSO4,m_pair_MgSO4,m_pair_CaSO4,m_pair_NaCO3,m_pair_MgCO3,m_pair_CaCO3,m_pair_NH4SO4,I_eff,I_formal
MgSO4,-10.0,0.997,0.1,1.0000000076109583e-16,1.0000000076109583e-16,1.0000000076109587e-16,0.1754341027661969,0.17543413536342378,1.0000000076109583e-16,1.0000000076109583e-16,1.0000000076109583e-16,1.0000000076109583e-16,1.0000000076109583e-16,0.8215654918213812,1.0000000076109587e-16,1.0000000076109583e-16,1.0000000076109583e-16,1.0000000076109583e-16,1.0000000076109583e-16,0.7017368987147401,3.988
MgSO4,-6.0,0.997,0.1,1.0000000104955074e-16,1.0000000104955074e-16,1.0000000104955081e-16,0.6326475614764785,0.6326477290040269,1.0000000104955074e-16,1.0000000104955074e-16,1.0000000104955074e-16,1.0000000104955074e-16,1.0000000104955074e-16,0.3643518753511886,1.0000000104955081e-16,1.0000000104955074e-16,1.0000000104955074e-16,1.0000000104955074e-16,1.0000000104955074e-16,2.5305911635269194,3.988
MgSO4,-3.0,0.997,0.1,1.0000000122848759e-16,1.0000000122848759e-16,1.0000000122848765e-16,0.6175763549565453,0.6175765443570491,1.0000000122848759e-16,1.0000000122848759e-16,1.0000000122848759e-16,1.0000000122848759e-16,1.0000000122848759e-16,0.3794229861441926,1.0000000122848765e-16,1.0000000122848759e-16,1.0000000122848759e-16,1.0000000122848759e-16,1.0000000122848759e-16,2.4703064805141803,3.988
MgSO4,-1.0,0.997,0.1,1.0000000136238224e-16,1.0000000136238224e-16,1.0000000136238229e-16,0.607716724926679,0.6077169299739074,1.0000000136238224e-16,1.0000000136238224e-16,1.0000000136238224e-16,1.0000000136238224e-16,1.0000000136238224e-16,0.3892825445580144,1.0000000136238229e-16,1.0000000136238224e-16,1.0000000136238224e-16,1.0000000136238224e-16,1.0000000136238224e-16,2.430868066008022,3.988
MgSO4,5.0,0.997,0.1,1.0000000184572412e-16,1.0000000184572412e-16,1.0000000184572417e-16,0.5791014978748618,0.5791017551720405,1.0000000184572412e-16,1.0000000184572412e-16,1.0000000184572412e-16,1.0000000184572412e-16,1.0000000184572412e-16,0.41789751314635987,1.0000000184572417e-16,1.0000000184572412e-16,1.0000000184572412e-16,1.0000000184572412e-16,1.0000000184572412e-16,2.316407530585443,3.988
MgSO4,20.0,0.997,0.1,1.0000000379414598e-16,1.0000000379414598e-16,1.0000000379414603e-16,0.5143766108266149,0.5143770353930085,1.0000000379414598e-16,1.0000000379414598e-16,1.0000000379414598e-16,1.0000000379414598e-16,1.0000000379414598e-16,0.482621358380317,1.0000000379414603e-16,1.0000000379414598e-16,1.0000000379414598e-16,1.0000000379414598e-16,1.0000000379414598e-16,2.0575093984261486,3.988
MgSO4,25.0,0.997,0.1,1.000000047737741e-16,1.000000047737741e-16,1.0000000477377418e-16,0.4950313111967691,0.4950318033732765,1.000000047737741e-16,1.000000047737741e-16,1.000000047737741e-16,1.000000047737741e-16,1.000000047737741e-16,0.5019661340052495,1.0000000477377418e-16,1.000000047737741e-16,1.000000047737741e-16,1.000000047737741e-16,1.000000047737741e-16,1.9801288788815012,3.988
MgSO4,-10.0,1.4124,0.1,1.0000000107786557e-16,1.0000000107786557e-16,1.0000000107786562e-16,0.8472934889421803,0.8472936873605176,1.0000000107786557e-16,1.0000000107786557e-16,1.0000000107786557e-16,1.0000000107786557e-16,1.0000000107786557e-16,0.565105933161559,1.0000000107786562e-16,1.0000000107786557e-16,1.0000000107786557e-16,1.0000000107786557e-16,1.0000000107786557e-16,3.3891749508878,5.6496
MgSO4,-6.0,1.4124,0.1,1.0000000132787444e-16,1.0000000132787444e-16,1.0000000132787447e-16,0.8188007563992076,0.8188009894713888,1.0000000132787444e-16,1.0000000132787444e-16,1.0000000132787444e-16,1.0000000132787444e-16,1.0000000132787444e-16,0.593598532040418,1.0000000132787447e-16,1.0000000132787444e-16,1.0000000132787444e-16,1.0000000132787444e-16,1.0000000132787444e-16,3.2752042287940433,5.6496
MgSO4,-3.0,1.4124,0.1,1.0000000154809054e-16,1.0000000154809054e-16,1.0000000154809059e-16,0.7981230717480992,0.7981233334496795,1.0000000154809054e-16,1.0000000154809054e-16,1.0000000154809054e-16,1.0000000154809054e-16,1.0000000154809054e-16,0.6142760989989414,1.0000000154809059e-16,1.0000000154809054e-16,1.0000000154809054e-16,1.0000000154809054e-16,1.0000000154809054e-16,3.1924936696820514,5.6496
MgSO4,-1.0,1.4124,0.1,1.0000000171252257e-16,1.0000000171252257e-16,1.0000000171252262e-16,0.7846755162971467,0.7846757983845541,1.0000000171252257e-16,1.0000000171252257e-16,1.0000000171252257e-16,1.0000000171252257e-16,1.0000000171252257e-16,0.627723566590847,1.0000000171252262e-16,1.0000000171252257e-16,1.0000000171252257e-16,1.0000000171252257e-16,1.0000000171252257e-16,3.1387035799198792,5.6496
